Loc;Genera_Prefix;Lineage_Name;Lineage;parasiteGenus;order;family;genus;species;Host_Status;Host_Age;Host_Environment;continent;country;region;site;Lat1;Lat2;Lat3;Lon1;Lon2;Lon3;length;IDSeq;IDLoc;Latitude;Longitude
-1.25_-78.5333333333333;H_;TROAED15;H_TROAED15;Haemoproteus;Passeriformes;Fringillidae;Diglossa;Diglossa_cyanea;Resident;Unknown;Wild;South_America;Ecuador;_;Sural;-2;45;0;-79;28;0;Full;Parasite_1408;358;-1,25;-78,5333333333333
-1.26666666666667_-64.7666666666667;P_;PHPAT01;P_PHPAT01;Plasmodium;Charadriiformes;Laridae;Rynchops;Rynchops_niger;Migratory;Unknown;Wild;South_America;Brazil;Amazonas;Praia_do_Meio;-2;44;0;-65;14;0;Full;Parasite_1091;587;-1,26666666666667;-64,7666666666667
-1.26666666666667_-64.7666666666667;H_;DENAUT01;H_DENAUT01;Haemoproteus;Charadriiformes;Laridae;Rynchops;Rynchops_niger;Migratory;Unknown;Wild;South_America;Brazil;Amazonas;Praia_do_Meio;-2;44;0;-65;14;0;Full;Parasite_479;587;-1,26666666666667;-64,7666666666667
-1.26666666666667_-64.7666666666667;P_;DENPET03;P_DENPET03;Plasmodium;Charadriiformes;Laridae;Rynchops;Rynchops_niger;Migratory;Unknown;Wild;South_America;Brazil;Amazonas;Praia_do_Meio;-2;44;0;-65;14;0;Full;Parasite_489;587;-1,26666666666667;-64,7666666666667
-1.36666666666667_-76.2;P_;EUTAQU01;P_EUTAQU01;Plasmodium;Trochiliformes;Trochilidae;Eutoxeres;Eutoxeres_aquila;Resident;Unknown;Wild;South_America;Ecuador;_;Maizal;-2;38;0;-77;48;0;Full;Parasite_549;104;-1,36666666666667;-76,2
-1.88333333333333_-76.2666666666667;H_;MALFUS01;H_MALFUS01;Haemoproteus;Galbuliformes;Bucconidae;Malacoptila;Malacoptila_fusca;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_826;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;TASCH01;H_TASCH01;Haemoproteus;Passeriformes;Fringillidae;Tangara;Tangara_gyrola;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1350;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;PHAFUL01;P_PHAFUL01;Plasmodium;Passeriformes;Fringillidae;Phaeothlypis;Phaeothlypis_fulvicauda;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1071;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;LEPCOR03;H_LEPCOR03;Haemoproteus;Passeriformes;Thamnophilidae;Epinecrophylla;Epinecrophylla_erythrura;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_787;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMAX01;P_MYRMAX01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula;Myrmotherula_axillaris;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_926;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;THACAE01;P_THACAE01;Plasmodium;Passeriformes;Thamnophilidae;Thamnomanes;Thamnomanes_caesius;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1358;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMAX01;P_MYRMAX01;Plasmodium;Passeriformes;Thamnophilidae;Gymnopithys;Gymnopithys_leucaspis;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_926;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;THACAE01;P_THACAE01;Plasmodium;Passeriformes;Thamnophilidae;Hylophylax;Hylophylax_naevius;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1358;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;TASCH01;H_TASCH01;Haemoproteus;Passeriformes;Fringillidae;Tangara;Tangara_chilensis;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1350;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;XENHOL01;H_XENHOL01;Haemoproteus;Passeriformes;Pipridae;Cryptopipo;Cryptopipo_holochlora;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1535;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;HYLSUB01;P_HYLSUB01;Plasmodium;Passeriformes;Furnariidae;Hyloctistes;Hyloctistes_subulatus;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_704;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;HELSCH01;H_HELSCH01;Haemoproteus;Trochiliformes;Trochilidae;Heliodoxa;Heliodoxa_schreibersii;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_673;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;GYMLEU01;P_GYMLEU01;Plasmodium;Passeriformes;Thamnophilidae;Gymnopithys;Gymnopithys_leucaspis;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_665;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;EUXAN01;H_EUXAN01;Haemoproteus;Passeriformes;Fringillidae;Euphonia;Euphonia_xanthogaster;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_551;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;LEPCOR03;H_LEPCOR03;Haemoproteus;Passeriformes;Thamnophilidae;Gymnopithys;Gymnopithys_leucaspis;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_787;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;LEPCOR04;P_LEPCOR04;Plasmodium;Passeriformes;Pipridae;Lepidothrix;Lepidothrix_coronata;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_788;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;LEPCOR03;H_LEPCOR03;Haemoproteus;Passeriformes;Pipridae;Lepidothrix;Lepidothrix_coronata;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_787;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMYO01;P_MYRMYO01;Plasmodium;Passeriformes;Thamnophilidae;Thamnomanes;Thamnomanes_ardesiacus;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_929;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;LEPCOR03;H_LEPCOR03;Haemoproteus;Passeriformes;Thamnophilidae;Thamnomanes;Thamnomanes_caesius;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_787;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;HYPCAN01;P_HYPCAN01;Plasmodium;Passeriformes;Thamnophilidae;Hypocnemis;Hypocnemis_cantator;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_705;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;LEPCOR03;H_LEPCOR03;Haemoproteus;Passeriformes;Thamnophilidae;Hypocnemis;Hypocnemis_cantator;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_787;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMYO01;P_MYRMYO01;Plasmodium;Passeriformes;Thamnophilidae;Myrmeciza;Myrmeciza_fortis;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_929;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;LEPCOR03;H_LEPCOR03;Haemoproteus;Passeriformes;Thamnophilidae;Pithys;Pithys_albifrons;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_787;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;GEOTRY01;H_GEOTRY01;Haemoproteus;Columbiformes;Columbidae;Geotrygon;Geotrygon_montana;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_624;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;LEPCOR02;P_LEPCOR02;Plasmodium;Passeriformes;Tyrannidae;Myiobius;Myiobius_atricaudus;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_786;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;LEPCOR02;P_LEPCOR02;Plasmodium;Passeriformes;Pipridae;Cryptopipo;Cryptopipo_holochlora;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_786;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMYO01;P_MYRMYO01;Plasmodium;Passeriformes;Thamnophilidae;Gymnopithys;Gymnopithys_leucaspis;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_929;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;EUXAN01;H_EUXAN01;Haemoproteus;Passeriformes;Fringillidae;Euphonia;Euphonia_laniirostris;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_551;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;THAMAE01;P_THAMAE01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis;Willisornis_poecilinotus;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1370;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;HYLSUB01;P_HYLSUB01;Plasmodium;Passeriformes;Furnariidae;Syndactyla;Syndactyla_ruficollis;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_704;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMYO01;P_MYRMYO01;Plasmodium;Passeriformes;Thamnophilidae;Myrmoborus;Myrmoborus_myotherinus;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_929;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;TASCH01;H_TASCH01;Haemoproteus;Passeriformes;Fringillidae;Tangara;Tangara_schrankii;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1350;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;THAMAE01;P_THAMAE01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus_aethiops;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1370;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;PACPEC02;H_PACPEC02;Haemoproteus;Passeriformes;Fringillidae;Saltator;Saltator_maximus;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_992;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;LEPCOR01;P_LEPCOR01;Plasmodium;Passeriformes;Pipridae;Lepidothrix;Lepidothrix_coronata;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_785;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;TACRUB01;P_TACRUB01;Plasmodium;Passeriformes;Pipridae;Pipra;Pipra_erythrocephala;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_1330;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMYO01;P_MYRMYO01;Plasmodium;Passeriformes;Thamnophilidae;Hylophylax;Hylophylax_naevius;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_929;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;LEPCOR02;P_LEPCOR02;Plasmodium;Passeriformes;Pipridae;Lepidothrix;Lepidothrix_coronata;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_786;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;P_;MYRMYO02;P_MYRMYO02;Plasmodium;Passeriformes;Thamnophilidae;Myrmoborus;Myrmoborus_myotherinus;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_930;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;LEPCOR03;H_LEPCOR03;Haemoproteus;Passeriformes;Pipridae;Chiroxiphia;Chiroxiphia_pareola;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_787;48;-1,88333333333333;-76,2666666666667
-1.88333333333333_-76.2666666666667;H_;PACPEC02;H_PACPEC02;Haemoproteus;Passeriformes;Fringillidae;Euphonia;Euphonia_xanthogaster;Unknown;Unknown;Wild;South_America;Ecuador;Morona-Santiago;Wisui;-2;7;0;-77;44;0;Full;Parasite_992;48;-1,88333333333333;-76,2666666666667
-1.9_-77.8666666666667;P_;EUTAQU01;P_EUTAQU01;Plasmodium;Trochiliformes;Trochilidae;Phaethornis;Phaethornis_guy;Resident;Unknown;Wild;South_America;Ecuador;_;Nueva_Alianza;-2;6;0;-78;8;0;Full;Parasite_549;103;-1,9;-77,8666666666667
-1.9_-77.8666666666667;P_;PHASYR02;P_PHASYR02;Plasmodium;Trochiliformes;Trochilidae;Phaethornis;Phaethornis_guy;Resident;Unknown;Wild;South_America;Ecuador;_;Nueva_Alianza;-2;6;0;-78;8;0;Full;Parasite_1075;103;-1,9;-77,8666666666667
-1.9_-77.8666666666667;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Phaethornis;Phaethornis_guy;Resident;Unknown;Wild;South_America;Ecuador;_;Nueva_Alianza;-2;6;0;-78;8;0;Full;Parasite_1413;103;-1,9;-77,8666666666667
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Amazilia;Amazilia_alticola;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TANIG01;H_TANIG01;Haemoproteus;Trochiliformes;Trochilidae;Eriocnemis;Eriocnemis_vestita;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1342;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Parulidae;Myiothlypis;Myiothlypis_coronata;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TANIG01;H_TANIG01;Haemoproteus;Passeriformes;Fringillidae;Tangara;Tangara_vassorii;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1342;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Turdidae;Myadestes;Myadestes_ralloides;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Parulidae;Myiothlypis;Myiothlypis_nigrocristata;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Heliangelus;Heliangelus_viola;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Cotingidae;Pipreola;Pipreola_riefferii;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;PAPOL01;H_PAPOL01;Haemoproteus;Trochiliformes;Trochilidae;Coeligena;Coeligena_iris;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1029;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Turdidae;Turdus;Turdus_serranus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Fringillidae;Diglossopis;Diglossopis_caerulescens;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED15;H_TROAED15;Haemoproteus;Passeriformes;Fringillidae;Diglossa;Diglossa_albilatera;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1408;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Dendrocolaptidae;Lepidocolaptes;Lepidocolaptes_lacrymiger;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;PAPOL01;H_PAPOL01;Haemoproteus;Passeriformes;Tyrannidae;Tyrannus;Tyrannus_melancholicus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1029;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Furnariidae;Cranioleuca;Cranioleuca_antisiensis;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Fringillidae;Buarremon;Buarremon_torquatus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Parulidae;Basileuterus;Basileuterus_trifasciatus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Furnariidae;Synallaxis;Synallaxis_azarae;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Colibri;Colibri_thalassinus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Adelomyia;Adelomyia_melanogenys;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Certhiidae;Cinnycerthia;Cinnycerthia_unirufa;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;PAPOL01;H_PAPOL01;Haemoproteus;Passeriformes;Tyrannidae;Pachyramphus;Pachyramphus_albogriseus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1029;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Lafresnaya;Lafresnaya_lafresnayi;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Icteridae;Amblycercus;Amblycercus_holosericeus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Tyrannidae;Mionectes;Mionectes_striaticollis;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Phaethornis;Phaethornis_griseogularis;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;PAPOL01;H_PAPOL01;Haemoproteus;Passeriformes;Parulidae;Basileuterus;Basileuterus_trifasciatus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1029;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED15;H_TROAED15;Haemoproteus;Passeriformes;Fringillidae;Diglossa;Diglossa_cyanea;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1408;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Parulidae;Myioborus;Myioborus_miniatus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Icteridae;Icterus;Icterus_mesomelas;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Parulidae;Myiothlypis;Myiothlypis_fraseri;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Furnariidae;Furnarius;Furnarius_leucopus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Certhiidae;Campylorhynchus;Campylorhynchus_fasciatus;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;PAPOL01;H_PAPOL01;Haemoproteus;Passeriformes;Parulidae;Myiothlypis;Myiothlypis_fraseri;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1029;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Fringillidae;Thraupis;Thraupis_cyanocephala;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Tyrannidae;Ochthoeca;Ochthoeca_rufipectoralis;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Trochiliformes;Trochilidae;Metallura;Metallura_tyrianthina;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Turdidae;Turdus;Turdus_nigriceps;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
-1.90555555555556_-77.725;H_;TROAED20;H_TROAED20;Haemoproteus;Passeriformes;Tyrannidae;Elaenia;Elaenia_albiceps;Resident;Unknown;Wild;South_America;Ecuador;_;Podocarpus_NP;-4;14;6700;-79;10;3990;Full;Parasite_1413;676;-1,90555555555556;-77,725
